SEQUENCEID	NumColumns	Rank	AssignedTax
PC1176862	1	sp	1350429
PC1244256	1	sp	999
PC1179006	1	sp	999
PC352162	3	sp	55197
PC308677	1	sp	313603
PC1489390	2	gen	237
PC584058	1	sp	1458515
PC55331	1	sp	447689
PC511926	1	sp	999
PC1133470	1	sp	111501
PC172306	1	sp	313603
PC732468	1	sp	99286
PC850982	1	sp	320787
PC1513824	2	gen	104267
PC823265	1	sp	754409
PC1138821	1	sp	411153
PC39645	1	sp	313603
PC501549	1	sp	370975
PC288858	6	gen	104264
PC63928	1	sp	1729581
PC932620	4	sp	979
PC317396	1	sp	1458515
PC357567	2	gen	83612
PC433020	1	sp	440514
PC561496	11	sp	146919
PC1231472	1	sp	104
PC193921	1	sp	320324
PC432803	1	sp	206041
PC150521	1	sp	1453352
PC320904	1	sp	415425
PC247639	1	sp	1165090
PC1377845	3	gen	237
PC441944	1	sp	999
PC311665	1	sp	251
PC730495	1	sp	1307761
PC320161	1	sp	206041
PC647782	1	sp	320787
PC1178005	1	sp	320324
PC1096829	1	sp	447689
PC1037607	1	sp	1458515
PC768964	1	sp	999
PC423483	1	sp	1458515
PC314653	1	sp	999
PC472252	1	sp	447689
PC564781	1	sp	320324
PC768299	1	sp	320787
PC363198	1	sp	641549
PC817623	3	gen	52959
PC432639	2	gen	104264
PC1543782	1	sp	197345
PC1308512	1	sp	411153
PC1077037	1	sp	59600
PC1316264	1	sp	1458515
PC942120	2	gen	237
PC230225	1	sp	206041
PC435153	2	gen	104264
PC1241372	1	sp	206041
PC168786	1	sp	313603
PC874820	1	sp	999
PC1116098	8	sp	96345
PC207785	5	sp	979
PC395988	0	root	1
PC1509181	1	sp	1307761
PC724613	5	sp	979
PC239905	1	sp	1336802
PC725046	3	sp	96345
PC711518	1	sp	111501
PC1172408	1	sp	1458515
PC1538339	3	gen	104264
PC46201	3	sp	96345
PC1135593	2	gen	143222
PC51229	1	sp	1336802
PC1523821	2	gen	143222
PC1409830	1	sp	313603
PC885926	1	sp	447689
PC1255265	1	sp	999
PC1492304	1	sp	1458515
PC346354	2	gen	363408
PC1229987	1	sp	111501
PC1567963	1	sp	320324
PC600564	1	sp	1458515
PC333753	1	sp	447689
PC48846	1	sp	999
PC425505	2	gen	143222
PC1357050	50	sp	96345
PC274214	1	sp	1453352
PC594135	1	sp	411153
PC28023	1	sp	1206816
PC798004	2	gen	83612
PC81509	1	sp	999
PC1293231	3	fam	49546
PC399648	3	gen	52959
PC1468211	2	gen	143222
PC998767	1	sp	411153
PC837873	1	sp	99286
PC29675	1	sp	241145
PC1414414	1	sp	313603
PC237783	41	sp	96345
PC208730	1	sp	150146
PC497240	1	sp	999
PC1356874	1	sp	96345
PC746256	1	sp	1336802
PC1417361	1	sp	447689
PC1171916	7	gen	104264
PC1307156	1	sp	99286
PC227933	1	sp	999
PC1537462	1	sp	999
PC338305	2	sp	979
PC540511	2	gen	104264
PC679033	1	sp	111501
PC408270	44	sp	96345
PC660176	1	sp	1165090
PC412562	1	sp	447689
PC1168558	1	sp	447689
PC360730	1	sp	99286
PC1410700	0	root	1
PC478262	1	sp	143223
PC1179860	1	sp	411153
PC253133	3	gen	52959
PC903091	1	sp	999
PC1213807	1	sp	331648
PC219561	3	gen	143222
PC1551826	4	sp	96345
PC1383994	1	sp	1850252
PC222630	1	sp	206041
PC150494	1	sp	279359
PC1285307	1	sp	1458515
PC1519039	1	sp	143223
PC1248845	1	sp	1392490
PC1267106	2	gen	143222
PC928949	2	gen	237
PC630612	1	sp	447689
PC15917	1	sp	59600
PC117136	1	sp	447422
PC120425	3	sp	96345
PC674122	3	sp	96345
PC1017622	1	sp	1458515
PC515060	1	sp	320324
PC641890	2	gen	52959
PC1146565	1	sp	320324
PC946475	1	sp	1729720
PC270615	3	gen	143222
PC1444417	1	sp	1458515
PC134045	1	sp	1458515
PC573177	2	sp	96345
PC244127	18	sp	96345
PC1165416	1	sp	99286
PC1461398	1	sp	59600
PC682233	3	gen	104264
PC299483	2	gen	52959
PC285516	1	sp	1073325
PC1566251	1	sp	1350429
PC449968	1	sp	447689
PC178521	1	sp	313603
PC976384	1	sp	447689
PC206764	1	sp	447689
PC779196	1	sp	641549
PC1111948	1	sp	547188
PC1388216	2	sp	1774273
PC1446534	1	sp	999
PC1166388	1	sp	411153
PC305199	1	sp	206041
PC1311092	5	sp	979
PC97535	42	sp	96345
PC854818	1	sp	320787
PC717521	4	sp	96345
PC392030	1	sp	447689
PC1539919	1	sp	206041
PC1393303	29	sp	96345
PC916637	1	sp	493375
PC284136	1	sp	999
PC389400	1	sp	447689
PC1382225	1	sp	320787
PC517024	1	sp	1453352
PC1386684	1	sp	206041
PC784353	1	sp	754409
PC673715	4	fam	49546
PC465779	2	gen	83612
PC1459160	1	sp	313603
PC316003	1	sp	53483
PC361187	3	sp	96345
PC1362946	1	sp	104
PC682108	1	sp	229204
PC566727	1	sp	999
PC1195752	1	sp	999
PC646239	1	sp	1458515
PC438030	1	sp	1336802
PC856395	2	gen	143222
PC424535	1	sp	411153
PC1137024	1	sp	206041
PC546349	1	sp	251
PC934769	1	sp	1458515
PC1270639	3	gen	292691
PC55689	1	sp	2496866
PC488131	1	sp	915059
PC334592	1	sp	1458515
PC517899	1	sp	1458515
PC18618	1	sp	59600
PC1423924	3	sp	96345
PC1128383	1	sp	331648
PC825715	1	sp	999
PC885316	1	sp	1458515
PC614958	1	sp	320324
PC481838	1	sp	1453352
PC859755	1	sp	320787
PC1168334	1	sp	59600
PC866580	3	gen	143222
PC1505204	1	sp	206041
PC463906	35	sp	96345
PC906918	1	sp	1458515
PC1545398	1	sp	1453352
PC699694	1	sp	313603
PC1228216	4	sp	96345
PC761989	1	sp	1888890
PC939089	1	sp	435906
PC1090373	9	sp	96345
PC1319774	39	sp	96345
PC209100	2	sp	1774273
PC1502476	1	sp	1168035
PC543467	1	sp	1336802
PC89566	3	sp	55197
PC95447	48	sp	96345
PC1026115	1	sp	59600
PC1294088	1	sp	313603
PC165322	1	sp	1336802
PC514930	5	sp	96345
PC689427	3	gen	52959
PC690885	6	gen	104264
PC960625	1	sp	320787
PC765414	1	sp	104
PC1103200	1	sp	111501
PC1492669	1	sp	1458515
PC546637	1	sp	1453352
PC1132713	1	sp	96345
PC529332	1	sp	1458515
PC1251790	1	sp	320787
PC1022927	1	sp	1458515
PC381850	1	sp	1453352
PC1414159	1	sp	447689
PC112069	1	sp	320787
PC140283	2	gen	143222
PC1218573	6	gen	104264
PC61655	1	sp	229204
PC598328	50	sp	96345
PC1025886	1	sp	1458515
PC855469	1	sp	1458515
PC710921	1	sp	99286
PC1416583	1	sp	411153
PC1278644	1	sp	1458515
PC876843	1	sp	111501
PC105942	1	sp	1458515
PC509028	1	sp	411153
PC1316254	1	sp	96345
PC1547355	4	fam	49546
PC853440	1	sp	1350429
PC540651	1	sp	1250205
PC902999	3	sp	96345
PC1016993	1	sp	1453352
PC141894	1	sp	447689
PC252888	1	sp	313603
PC1151095	1	sp	229204
PC660994	1	sp	111501
PC1307259	1	sp	320324
PC925289	1	sp	411153
PC1454439	1	sp	1458515
PC1038533	8	sp	96345
PC783690	1	sp	1453352
PC1184768	1	sp	1458515
PC1360985	1	sp	1458515
PC866640	1	sp	1458515
PC1532568	1	sp	1250006
PC1041467	1	sp	1336802
PC1377526	5	gen	104264
PC1086502	1	sp	411153
PC1033622	1	sp	1250006
PC162690	1	sp	206041
PC769414	1	sp	1929267
PC1073993	1	sp	313603
PC24031	1	sp	99286
PC1171875	1	sp	447689
PC1193393	1	sp	999
PC190161	41	sp	96345
PC174687	2	gen	143222
PC762471	1	sp	1453352
PC430860	1	sp	1073325
PC460082	1	sp	104
PC438214	1	sp	1250205
PC1520229	1	sp	1458515
PC304366	2	sp	96345
PC1169001	1	sp	241145
PC389865	1	sp	1458515
PC790989	1	sp	1798237
PC1062406	3	gen	52959
PC520907	2	gen	292691
PC288423	1	sp	320324
PC203440	1	sp	1458515
PC406779	3	gen	104264
PC735985	1	sp	1458515
PC348145	1	sp	999
PC735437	2	gen	143222
PC1056222	1	sp	195907
PC1131083	1	sp	999
PC897380	1	sp	229204
PC727685	1	sp	229204
PC162308	4	sp	96345
PC1030610	1	sp	2058306
PC273417	3	sp	96345
PC1411107	1	sp	1336795
PC198963	1	sp	111501
PC205920	1	sp	1168035
PC753898	1	sp	96345
PC1015213	2	gen	52959
PC916360	2	sp	1774273
PC216164	1	sp	1453352
PC1313782	1	sp	1458515
PC1044996	1	sp	999
PC1185507	1	sp	104
PC38916	1	sp	447689
PC871109	1	sp	1336802
PC237895	1	sp	1336802
PC698557	1	sp	59600
PC1469748	1	sp	475082
PC930549	1	sp	1336802
PC835580	2	fam	49546
PC295869	1	sp	999
PC842404	1	sp	1458515
PC484012	2	sp	96345
PC535054	1	sp	1458515
PC322555	2	gen	363408
PC15879	4	gen	104264
PC1034392	1	sp	1250205
PC653629	1	sp	999
PC1122403	1	sp	232259
PC317380	1	sp	1458515
PC283277	2	gen	237
PC320918	1	sp	447689
PC76823	1	sp	447689
PC1385275	1	sp	1458515
PC1045742	1	sp	447689
PC1353909	1	sp	447689
PC614381	1	sp	143223
PC528036	2	sp	1774273
PC39950	1	sp	96345
PC738074	1	sp	1729720
PC691455	1	sp	411153
PC386959	1	sp	1458515
PC789408	49	sp	96345
PC315619	9	sp	96345
PC992486	6	gen	104264
PC1422472	1	sp	1888890
PC265618	1	sp	1458515
PC1102783	1	sp	1458515
PC240590	1	sp	1250006
PC1431710	0	root	1
PC1347974	16	sp	96345
PC845865	3	gen	52959
PC499907	1	sp	313603
PC759603	1	sp	313603
PC1424848	1	sp	1458515
PC890887	1	sp	1453352
PC832794	2	fam	49546
PC1554572	1	sp	1888890
PC130559	1	sp	447689
PC1500441	3	sp	55197
PC908531	1	sp	279359
PC551597	1	sp	1458515
PC395615	1	sp	754397
PC1022293	1	sp	1458515
PC604777	1	sp	320787
PC638789	1	sp	1307761
PC945656	1	sp	313603
PC1563949	1	sp	271157
PC420970	1	sp	187145
PC71029	23	sp	96345
PC884647	1	sp	1350429
PC102690	1	sp	313603
PC1144428	1	sp	411153
PC106826	1	sp	1336802
PC1208351	1	sp	1458515
PC38687	1	sp	320787
PC1161881	3	gen	52959
PC509338	1	sp	1458515
PC1040666	5	sp	979
PC1415123	1	sp	59600
PC445889	2	gen	104267
PC1083071	1	sp	206041
PC21536	1	sp	99286
PC360349	1	sp	411153
PC1334540	1	sp	1458515
PC1174620	1	sp	1458515
PC163649	1	sp	999
PC955506	1	sp	999
PC1493591	1	sp	516051
PC1546782	1	sp	999
PC658979	1	sp	447689
PC92957	1	sp	1458515
PC1096254	1	sp	104
PC368298	1	sp	206041
PC1313942	1	sp	1458515
PC454725	1	sp	1458515
PC604316	30	sp	96345
PC859547	2	gen	52959
PC1195911	1	sp	313603
PC4710	2	sp	107401
PC124124	1	sp	2058320
PC334510	1	sp	320787
PC566209	1	sp	1073325
PC847568	2	gen	143222
PC405382	43	sp	96345
PC740659	2	gen	52959
PC193533	1	sp	1888890
PC952290	1	sp	313603
PC193867	1	sp	320787
PC1286835	1	sp	99286
PC891747	1	sp	313603
PC263180	1	sp	447689
PC1391734	1	sp	1458515
PC1322603	1	sp	241145
PC992892	1	sp	1008
PC1182579	1	sp	1729720
PC739206	1	sp	1336802
PC119662	2	gen	68288
PC23277	1	sp	1336802
PC719154	1	sp	1458515
PC1011518	1	sp	1458515
PC593745	1	sp	111501
PC452101	1	sp	1458515
PC44718	1	sp	1350429
PC1153965	1	sp	1250278
PC526084	1	sp	1850252
PC375952	1	sp	1458515
PC846273	3	gen	52959
PC1347623	1	sp	1458515
PC24642	1	sp	435906
PC932088	13	sp	96345
PC1244994	2	gen	143222
PC589832	1	sp	313603
PC439231	1	sp	411153
PC1538883	1	sp	251
PC986007	1	sp	1458515
PC1153643	1	sp	206041
PC1175061	1	sp	1125876
PC1003206	1	sp	59600
PC485362	2	gen	143222
PC424253	1	sp	2058306
PC374026	1	sp	999
PC1524430	1	sp	313603
PC1577383	1	sp	1458515
PC1360402	1	sp	320787
PC647955	1	sp	645110
PC546470	1	sp	150146
PC209557	1	sp	999
PC631985	50	sp	96345
PC1205558	1	sp	1458515
PC1150550	1	sp	1888890
PC886995	1	sp	320787
PC17434	1	sp	1458515
PC385098	1	sp	754409
PC1550462	1	sp	2487930
PC847183	1	sp	447689
PC1091085	1	sp	999
PC1542900	2	sp	1774273
PC277101	1	sp	1458515
PC199886	1	sp	999
PC1231206	1	sp	320787
PC1184740	1	sp	1458515
PC1202517	4	gen	104264
PC192086	1	sp	999
PC119265	3	gen	52959
PC1527473	1	sp	411153
PC345014	1	sp	320787
PC317098	1	sp	206041
PC419922	1	sp	320324
PC1054197	3	gen	52959
PC1306252	2	sp	76594
PC1440386	1	sp	1458515
PC1379744	15	sp	96345
PC12886	1	sp	1336802
PC962208	2	sp	96345
PC866862	1	sp	754409
PC1541427	3	gen	52959
PC402046	3	sp	96345
PC656843	1	sp	1168035
PC1482753	6	gen	143222
PC570591	2	fam	49546
PC789590	1	sp	2058306
PC1198581	2	gen	286104
PC1466891	42	sp	96345
PC1035897	2	sp	96345
PC313716	1	sp	915059
PC788238	4	gen	52959
PC1437473	1	sp	1458515
PC1538078	1	sp	2135627
PC1142158	3	gen	52959
PC112245	1	sp	206041
PC49990	1	sp	1729720
PC607644	1	sp	1458515
PC1245394	6	gen	104264
PC915651	1	sp	1125876
PC166716	3	gen	143222
PC348276	1	sp	1458515
PC598151	3	gen	104264
PC1055566	1	sp	999
PC1428272	1	sp	398743
PC260287	1	sp	206041
PC330544	1	sp	59600
PC1206883	2	sp	279359
PC61498	1	sp	1458515
PC1047798	1	sp	111501
PC1175943	1	sp	411153
PC393539	1	sp	1336802
PC1168239	1	sp	1458515
PC98001	1	sp	99286
PC1219129	1	sp	1458515
PC335114	1	sp	398743
PC255252	1	sp	1073325
PC780080	1	sp	229204
PC74552	1	sp	1008
PC253223	1	sp	447689
PC409690	3	sp	96345
PC1537129	1	sp	206041
PC87934	1	sp	53483
PC23127	2	sp	1774273
PC1507795	1	sp	411153
PC320921	1	sp	1336802
PC970154	28	sp	96345
PC148841	1	sp	1458515
PC637494	2	gen	59732
PC1010846	13	sp	96345
PC460188	1	sp	1458515
PC1300241	5	gen	237
PC941431	1	sp	206041
PC1205578	1	sp	1888890
PC571595	1	sp	447689
PC1073434	46	sp	96345
PC1288938	1	sp	229204
PC1211163	1	sp	1458515
PC638934	1	sp	187145
PC302090	1	sp	447689
PC527617	3	gen	52959
PC1475963	1	sp	999
PC462406	49	sp	96345
PC567429	3	gen	143222
PC790385	1	sp	59600
PC774485	1	sp	447689
PC1179476	2	sp	979
PC1263214	2	sp	187145
PC608299	1	sp	411153
PC1061474	22	sp	96345
PC846134	1	sp	999
PC889032	1	sp	1458515
PC878060	2	sp	1774273
PC941421	1	sp	206041
PC464966	1	sp	1469557
PC752105	1	sp	187145
PC1411239	1	sp	1458515
PC542865	1	sp	1453352
PC671209	1	sp	999
PC1259449	2	gen	252356
PC855234	1	sp	1453352
PC1213534	1	sp	1458515
PC1498058	1	sp	447689
PC405512	2	gen	104264
PC213830	1	sp	206041
PC914239	1	sp	1458515
PC875688	2	gen	111500
PC816380	1	sp	1458515
PC684221	1	sp	999
PC1366172	1	sp	411153
PC1216785	1	sp	999
PC1180491	1	sp	447689
PC1545551	1	sp	447689
PC677335	47	sp	96345
PC765194	1	sp	206041
PC345493	1	sp	1453352
PC1566611	1	sp	447689
PC144417	1	sp	313603
PC1467470	1	sp	754409
PC619788	1	sp	456455
PC1323386	1	sp	1350429
PC492919	1	sp	999
PC1348920	2	sp	1774273
PC429012	3	gen	52959
PC1329321	1	sp	1458515
PC538457	0	root	1
PC20456	2	gen	52959
PC1157610	1	sp	206041
PC1096555	2	gen	363408
PC1304587	44	sp	96345
PC926535	34	sp	96345
PC334576	5	sp	96345
PC338334	1	sp	754409
PC5724	2	gen	104267
PC1471650	1	sp	447689
PC333249	1	sp	104
PC227409	3	gen	52959
PC832583	1	sp	999
PC1412440	1	sp	1458515
PC1481450	3	sp	55197
PC1375569	1	sp	531
PC313922	1	sp	99286
PC503970	1	sp	206041
PC991954	1	sp	1458515
PC775896	1	sp	1006
PC764504	1	sp	195907
PC1369908	1	sp	313603
PC516832	1	sp	1453352
PC279874	1	sp	1336802
PC1260618	2	sp	1774273
PC1420854	2	gen	143222
PC589519	1	sp	999
PC723927	3	gen	237
PC1550177	1	sp	1458515
PC1268502	1	sp	447689
PC919925	1	sp	999
PC624790	1	sp	447689
PC1087519	5	sp	979
PC1427295	1	sp	447689
PC839513	2	fam	49546
PC841018	2	gen	143222
PC381185	1	sp	446681
PC572104	1	sp	320324
PC44506	44	sp	96345
PC927560	1	sp	206041
PC669667	1	sp	503361
PC840146	1	sp	999
PC1450579	5	sp	96345
PC374006	2	sp	1774273
PC966045	45	sp	96345
PC1497151	2	sp	187145
PC1188039	1	sp	1458515
PC880055	1	sp	411153
PC1258853	1	sp	999
PC78834	1	sp	320787
PC358078	1	sp	1336802
PC1427647	8	sp	96345
PC1450353	2	sp	991
PC1107409	1	sp	59600
PC311291	1	sp	1249972
PC441492	1	sp	447689
PC945959	3	sp	96345
PC933488	1	sp	206041
PC1434071	2	gen	292691
PC439765	6	gen	104264
PC165057	1	sp	1920034
PC1304758	1	sp	1458515
PC388968	1	sp	1458515
PC1120402	2	gen	111500
PC41228	1	sp	1458515
PC696200	1	sp	447689
PC174032	4	sp	979
PC744577	1	sp	320324
PC25755	3	sp	96345
PC939903	4	fam	49546
PC736928	10	sp	146919
PC44800	1	sp	154
PC122812	1	sp	1888890
PC448210	1	sp	320787
PC69252	1	sp	1307761
PC700257	2	gen	52959
PC864221	1	sp	1458515
PC375285	1	sp	320787
PC1144274	1	sp	1458515
PC1173490	1	sp	493375
PC687988	1	sp	1729720
PC1408081	16	sp	96345
PC1087742	1	sp	447689
PC1569964	1	sp	547188
PC858007	13	sp	96345
PC531041	1	sp	279359
PC162720	1	sp	150146
PC1417115	1	sp	1453352
PC207832	1	sp	447689
PC218407	1	sp	1458515
PC1290696	1	sp	1458515
PC41441	1	sp	1458515
PC1123078	1	sp	411153
PC715192	2	gen	68288
PC402977	1	sp	262005
PC848785	1	sp	229204
PC882296	1	sp	206041
PC869709	1	sp	411153
PC1402707	1	sp	447689
PC434674	1	sp	1168035
PC1332037	1	sp	645110
PC684606	1	sp	1458515
PC389565	1	sp	1458515
PC1309269	5	sp	979
PC547910	1	sp	447689
PC21842	1	sp	447689
PC911945	1	sp	104
PC1445303	1	sp	313603
PC191252	1	sp	104
PC465643	1	sp	99286
PC47028	1	sp	447689
PC612642	1	sp	206041
PC468339	3	gen	237
PC673060	1	sp	313603
PC819532	1	sp	1453349
PC844357	1	sp	754409
PC494530	1	sp	1458515
PC1332770	1	sp	411153
PC255451	1	sp	320324
PC1206505	2	sp	279359
PC1154232	2	gen	52959
PC1275004	1	sp	1336802
PC558963	49	sp	96345
PC1163897	1	sp	1336802
PC832968	1	sp	411153
PC1262335	1	sp	99286
PC559536	3	gen	52959
PC1143296	1	sp	1453352
PC1533757	3	sp	55197
PC1507726	1	sp	59600
PC964151	47	sp	96345
PC580560	1	sp	1458515
PC1408626	1	sp	1453352
PC473228	1	sp	1336802
PC832279	1	sp	411153
PC397949	1	sp	320787
PC927567	1	sp	320324
PC301243	2	gen	237
PC65726	1	sp	53483
PC173431	1	sp	1336802
PC1077816	1	sp	59600
PC651891	2	gen	237
PC23447	1	sp	1729720
PC327306	1	sp	1350429
PC784571	1	sp	1458515
PC552950	1	sp	1453352
PC143487	2	sp	270918
PC1565395	1	sp	96345
PC1499918	1	sp	999
PC245586	1	sp	999
PC1147182	2	sp	1774273
PC1227187	3	gen	52959
PC890169	1	sp	206041
PC883263	1	sp	1458515
PC1484902	1	sp	447689
PC723618	1	sp	999
PC642029	1	sp	2058306
PC322703	1	sp	313603
PC1188188	1	sp	1458515
PC452034	3	gen	143222
PC718770	1	sp	313603
PC1521965	1	sp	1458515
PC726624	1	sp	1729720
PC929133	14	sp	96345
PC59469	1	sp	320324
PC1236805	1	sp	206041
PC294156	1	sp	411153
PC989320	1	sp	999
PC191938	1	sp	1250205
PC1536165	1	sp	1458515
PC923329	2	fam	49546
PC164193	1	sp	447689
PC407282	2	gen	104264
PC1282255	1	sp	150146
PC1305844	4	fam	49546
PC326108	1	sp	206041
PC1522538	4	gen	143222
PC1551321	1	sp	1350429
PC1207890	1	sp	99286
PC785720	2	gen	237
PC359884	1	sp	313603
PC916176	1	sp	411153
PC1015495	1	sp	1458515
PC1378084	1	sp	1336802
PC89537	1	sp	313603
PC152744	1	sp	447689
PC1110893	32	sp	96345
PC64086	1	sp	229204
PC1108279	2	sp	1774273
PC650194	1	sp	447689
PC47399	2	sp	96345
PC904538	2	gen	237
PC635775	1	sp	99286
PC505000	1	sp	320787
PC1409746	1	sp	1006
PC498730	1	sp	1458515
PC722178	2	gen	52959
PC82734	1	sp	447689
PC39687	2	gen	104267
PC252795	1	sp	320787
PC639168	2	gen	363408
PC440211	1	sp	279359
PC1133272	1	sp	999
PC138599	1	sp	2035199
PC989601	2	fam	49546
PC295710	1	sp	447689
PC591875	1	sp	411153
PC1365246	1	sp	1336804
PC52406	1	sp	313603
PC1343556	1	sp	641549
PC502549	1	sp	2058306
PC1012681	1	sp	1336802
PC29063	1	sp	447689
PC1315667	1	sp	1458515
PC858782	1	sp	313603
PC647408	1	sp	1250205
PC23136	2	gen	52959
PC379345	1	sp	415425
PC479934	2	gen	143222
PC1470351	1	sp	447689
PC500408	1	sp	447689
PC141514	1	sp	1458515
PC341611	1	sp	1555194
PC27506	1	sp	1028
PC735816	49	sp	96345
PC1158482	1	sp	1336802
PC1144016	1	sp	999
PC611348	1	sp	999
PC1345849	1	sp	1307761
PC1470162	1	sp	447689
PC1332143	1	sp	1250205
PC1353211	1	sp	102
PC508322	1	sp	999
PC367538	1	sp	1336802
PC918354	2	gen	68288
PC360207	2	fam	49546
PC653957	3	gen	104264
PC1562458	1	sp	1336802
PC1150526	1	sp	411153
PC831943	1	sp	1729720
PC1238455	1	sp	999
PC167068	1	sp	326320
PC1504939	1	sp	1458515
PC1235515	3	gen	237
PC628832	1	sp	1458515
PC168454	2	fam	49546
PC266465	1	sp	111501
PC1426152	39	sp	96345
PC847498	1	sp	1458515
PC1141858	1	sp	999
PC304456	1	sp	320324
PC1478921	1	sp	447689
PC869165	2	sp	187145
PC1101065	23	sp	96345
PC280598	1	sp	229204
PC1146058	1	sp	1458515
PC1206083	1	sp	411153
PC1486707	1	sp	1458515
PC1235280	3	gen	52959
PC608841	9	sp	146919
PC1177059	2	gen	237
PC316828	1	sp	1603293
PC1475347	1	sp	999
PC1146392	1	sp	320787
PC299431	1	sp	754409
PC738793	1	sp	1929267
PC1370463	1	sp	411153
PC292720	2	gen	143222
PC407485	1	sp	313603
PC1186428	2	gen	143222
PC455902	1	sp	1453352
PC1405587	10	sp	96345
PC243420	2	gen	68288
PC1398343	1	sp	59600
PC1070449	4	gen	143222
PC105373	1	sp	271157
PC873955	1	sp	111501
PC1110068	1	sp	1350429
PC1282143	1	sp	2488728
PC199551	1	sp	279359
PC821986	1	sp	206041
PC39282	3	gen	52959
PC1451301	1	sp	206041
PC913592	1	sp	1458515
PC632376	1	sp	206041
PC892151	1	sp	754426
PC307519	1	sp	96345
PC1385093	6	gen	104264
PC503502	1	sp	1453352
PC1517848	1	sp	104
PC746685	2	gen	237
PC232745	1	sp	1458515
PC223193	1	sp	99286
PC1473062	2	fam	49546
PC1505748	1	sp	313603
PC282477	1	sp	999
PC1548594	1	sp	1458515
PC338903	1	sp	320787
PC1180698	2	sp	96345
PC1240577	2	gen	52959
PC1532532	31	sp	96345
PC1113225	2	gen	237
PC64063	1	sp	59600
PC609795	1	sp	447689
PC1192347	1	sp	1458515
PC555544	1	sp	313603
PC997912	1	sp	999
PC1349660	1	sp	1458515
PC726478	1	sp	1458515
PC637672	1	sp	447689
PC72636	2	gen	1911556
PC1549202	1	sp	1458515
PC85550	1	sp	999
PC1316743	2	gen	143222
PC805868	1	sp	313603
PC955020	1	sp	241145
PC1573633	3	gen	52959
PC234459	1	sp	411153
PC442817	1	sp	320324
PC1057642	3	gen	52959
PC123368	1	sp	229204
PC1525731	1	sp	1469557
PC1145975	1	sp	999
PC1320211	2	gen	143222
PC811713	1	sp	411153
PC970122	1	sp	999
PC101555	2	gen	143222
PC1041550	2	gen	104267
PC727648	1	sp	1889784
PC491234	1	sp	1458515
PC161893	1	sp	99286
PC185047	1	sp	313603
PC659588	1	sp	999
PC47608	50	sp	96345
PC615531	1	sp	206041
PC1237551	2	sp	979
PC1546014	1	sp	1249975
PC1193344	1	sp	1453352
PC807537	3	sp	96345
PC391810	1	sp	320787
PC1458201	3	gen	52959
PC517548	2	sp	1774273
PC1348751	1	sp	1250278
PC839236	1	sp	53483
PC160982	5	sp	979
PC1367534	2	gen	143222
PC1426260	1	sp	447689
PC742531	1	sp	1307761
PC779406	2	sp	979
PC1128549	1	sp	1888890
PC1135779	1	sp	999
PC1006233	1	sp	2058320
PC73335	1	sp	313603
PC355159	1	sp	1798237
PC929168	1	sp	313603
PC1144929	1	sp	447689
PC636687	1	sp	1250006
PC264491	1	sp	320324
PC711903	43	sp	96345
PC405702	2	sp	1008
PC1443951	3	sp	96345
PC947860	1	sp	547188
PC811470	1	sp	313603
PC127515	1	sp	1458515
PC1205739	48	sp	96345
PC1341395	1	sp	1888890
PC268611	2	gen	143222
PC206685	1	sp	313603
PC1420361	1	sp	313603
PC260721	1	sp	143223
PC781272	1	sp	447689
PC885368	1	sp	411153
PC1189223	1	sp	1336802
PC1411198	1	sp	320787
PC273608	2	gen	363408
PC876645	1	sp	2126553
PC788942	2	gen	52959
PC127315	3	gen	52959
PC1000033	1	sp	59600
PC211628	2	gen	237
PC1444649	1	sp	999
PC1323760	5	sp	979
PC1407159	1	sp	999
PC392178	1	sp	320787
PC839012	1	sp	1729720
PC1197720	1	sp	111501
PC590865	1	sp	1812012
PC494679	1	sp	271156
PC1450493	2	sp	979
PC143191	2	gen	143222
PC587370	1	sp	447689
PC797744	2	gen	143222
PC727398	1	sp	1458515
PC1519566	2	sp	1774273
PC578860	1	sp	320324
PC304242	2	sp	979
PC987596	1	sp	320787
PC902959	1	sp	99286
PC1293726	1	sp	53483
PC1003133	1	sp	1850252
PC1187383	1	sp	320787
PC284801	1	sp	1336802
PC925253	5	sp	96345
PC1124024	1	sp	1458515
PC62248	1	sp	1729720
PC686683	44	sp	96345
PC700330	1	sp	99286
PC1559545	1	sp	475082
PC709800	22	sp	96345
PC1322763	2	gen	104264
PC1307441	1	sp	320324
PC179270	1	sp	251
PC605515	1	sp	999
PC316053	1	sp	326320
PC475657	1	sp	2058320
PC692240	1	sp	447689
PC1190707	4	gen	104264
PC1118729	1	sp	320787
PC1419088	1	sp	1458515
PC1178800	1	sp	1458515
PC387544	3	sp	55197
PC785148	1	sp	447689
PC1002481	1	sp	96345
PC634527	3	gen	143222
PC1353523	1	sp	206041
PC1476806	1	sp	1458515
PC429436	1	sp	206041
PC819364	1	sp	206041
PC1378526	1	sp	313603
PC1224000	1	sp	59600
PC428836	1	sp	547188
PC288298	1	sp	493375
PC1366216	6	gen	104264
PC861213	1	sp	411153
PC1339207	1	sp	1236486
PC649655	1	sp	447689
PC98627	1	sp	111501
PC1162781	1	sp	1458515
PC571055	1	sp	1458515
PC172999	4	fam	563798
PC425282	1	sp	411153
PC1451413	40	sp	96345
PC378324	1	sp	999
PC1162034	2	sp	1774273
PC617067	1	sp	313603
PC17748	3	gen	143222
PC74555	1	sp	99286
PC1504215	1	sp	1458515
PC902893	1	sp	447689
